{'num_neurons': 8, 'unit_c1': 3, 'unit_c2': 5, 'dr_f': 0.4141006253868248, 'learning_rate': 0.0009134924272615968, 'batch_size': 32, 'optimizer': 'Adam', 'activation': 'relu', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 17, 'new_fc_2': 3, 'new_fc_3': 26, 'new_fc_4': 15, 'new_fc_5': 24, 'new_fc_6': 20, 'new_fc_7': 21, 'new_fc_8': 12, 'new_fc_9': 8, 'new_fc_10': 1}
{'num_neurons': 64, 'unit_c1': 4, 'unit_c2': 4, 'dr_f': 0.22362051662649493, 'learning_rate': 0.0008228089463530716, 'batch_size': 8, 'optimizer': 'SGD', 'activation': 'relu', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 6, 'new_fc_2': 2, 'new_fc_3': 19, 'new_fc_4': 16, 'new_fc_5': 7, 'new_fc_6': 23, 'new_fc_7': 26, 'new_fc_8': 6, 'new_fc_9': 10, 'new_fc_10': 11}
{'num_neurons': 32, 'unit_c1': 3, 'unit_c2': 1, 'dr_f': 0.407260990265, 'learning_rate': 0.000588525132, 'batch_size': 32, 'optimizer': 'SGD', 'activation': 'elu', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 0, 'new_fc_2': 22, 'new_fc_3': 22, 'new_fc_4': 7, 'new_fc_5': 22, 'new_fc_6': 22, 'new_fc_7': 25, 'new_fc_8': 32, 'new_fc_9': 26, 'new_fc_10': 19}
{'num_neurons': 4, 'unit_c1': 1, 'unit_c2': 6, 'dr_f': 0.257995121644, 'learning_rate': 0.000647572173, 'batch_size': 16, 'optimizer': 'Adamax', 'activation': 'elu', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 13, 'new_fc_2': 8, 'new_fc_3': 27, 'new_fc_4': 5, 'new_fc_5': 25, 'new_fc_6': 20, 'new_fc_7': 14, 'new_fc_8': 2, 'new_fc_9': 28, 'new_fc_10': 10}
{'num_neurons': 8, 'unit_c1': 2, 'unit_c2': 3, 'dr_f': 0.3304497894172277, 'learning_rate': 0.0005148610208659806, 'batch_size': 64, 'optimizer': 'Adamax', 'activation': 'swish', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 29, 'new_fc_2': 2, 'new_fc_3': 32, 'new_fc_4': 12, 'new_fc_5': 11, 'new_fc_6': 28, 'new_fc_7': 10, 'new_fc_8': 2, 'new_fc_9': 32, 'new_fc_10': 12}
{'num_neurons': 4, 'unit_c1': 2, 'unit_c2': 1, 'dr_f': 0.36750395563273663, 'learning_rate': 0.00012632925555958852, 'batch_size': 8, 'optimizer': 'Adamax', 'activation': 'relu', 'data_augmentation': False, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 32, 'new_fc_2': 25, 'new_fc_3': 1, 'new_fc_4': 10, 'new_fc_5': 4, 'new_fc_6': 0, 'new_fc_7': 10, 'new_fc_8': 16, 'new_fc_9': 0, 'new_fc_10': 2}
{'num_neurons': 8, 'unit_c1': 3, 'unit_c2': 1, 'dr_f': 0.22087373985869987, 'learning_rate': 0.00032732646608232363, 'batch_size': 8, 'optimizer': 'Adadelta', 'activation': 'swish', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 24, 'new_fc_2': 0, 'new_fc_3': 5, 'new_fc_4': 1, 'new_fc_5': 30, 'new_fc_6': 19, 'new_fc_7': 15, 'new_fc_8': 6, 'new_fc_9': 15, 'new_fc_10': 11}
{'num_neurons': 32, 'unit_c1': 4, 'unit_c2': 7, 'dr_f': 0.200237046224, 'learning_rate': 0.000669118353, 'batch_size': 32, 'optimizer': 'Adamax', 'activation': 'swish', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 25, 'new_fc_2': 30, 'new_fc_3': 25, 'new_fc_4': 1, 'new_fc_5': 29, 'new_fc_6': 19, 'new_fc_7': 6, 'new_fc_8': 12, 'new_fc_9': 24, 'new_fc_10': 31}
{'num_neurons': 32, 'unit_c1': 1, 'unit_c2': 3, 'dr_f': 0.12803114010408084, 'learning_rate': 0.0005792712052559762, 'batch_size': 64, 'optimizer': 'Adagrad', 'activation': 'selu', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 7, 'new_fc_2': 18, 'new_fc_3': 6, 'new_fc_4': 12, 'new_fc_5': 24, 'new_fc_6': 27, 'new_fc_7': 1, 'new_fc_8': 27, 'new_fc_9': 30, 'new_fc_10': 22}
{'num_neurons': 4, 'unit_c1': 2, 'unit_c2': 7, 'dr_f': 0.22456660557365812, 'learning_rate': 0.00011773672130635084, 'batch_size': 8, 'optimizer': 'Adamax', 'activation': 'swish', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 21, 'new_fc_2': 30, 'new_fc_3': 32, 'new_fc_4': 13, 'new_fc_5': 27, 'new_fc_6': 31, 'new_fc_7': 16, 'new_fc_8': 8, 'new_fc_9': 16, 'new_fc_10': 4}
{'num_neurons': 64, 'unit_c1': 3, 'unit_c2': 8, 'dr_f': 0.24897727886449797, 'learning_rate': 0.0009600504808603968, 'batch_size': 16, 'optimizer': 'Adadelta', 'activation': 'swish', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 21, 'new_fc_2': 1, 'new_fc_3': 31, 'new_fc_4': 31, 'new_fc_5': 7, 'new_fc_6': 8, 'new_fc_7': 19, 'new_fc_8': 9, 'new_fc_9': 12, 'new_fc_10': 4}
{'num_neurons': 16, 'unit_c1': 2, 'unit_c2': 7, 'dr_f': 0.4710079603009234, 'learning_rate': 0.0004240407288292535, 'batch_size': 16, 'optimizer': 'SGD', 'activation': 'relu', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 5, 'new_fc_2': 14, 'new_fc_3': 20, 'new_fc_4': 3, 'new_fc_5': 32, 'new_fc_6': 25, 'new_fc_7': 5, 'new_fc_8': 4, 'new_fc_9': 7, 'new_fc_10': 31}
{'num_neurons': 16, 'unit_c1': 2, 'unit_c2': 7, 'dr_f': 0.4710079603009234, 'learning_rate': 0.0004240407288292535, 'batch_size': 16, 'optimizer': 'SGD', 'activation': 'relu', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 5, 'new_fc_2': 14, 'new_fc_3': 20, 'new_fc_4': 3, 'new_fc_5': 32, 'new_fc_6': 25, 'new_fc_7': 5, 'new_fc_8': 4, 'new_fc_9': 7, 'new_fc_10': 31}
{'num_neurons': 8, 'unit_c1': 4, 'unit_c2': 5, 'dr_f': 0.0626210311, 'learning_rate': 0.00078449397, 'batch_size': 32, 'optimizer': 'Adam', 'activation': 'relu', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 30, 'new_fc_2': 19, 'new_fc_3': 17, 'new_fc_4': 23, 'new_fc_5': 25, 'new_fc_6': 25, 'new_fc_7': 27, 'new_fc_8': 5, 'new_fc_9': 30, 'new_fc_10': 4}
{'num_neurons': 32, 'unit_c1': 1, 'unit_c2': 1, 'dr_f': 0.22801029370016881, 'learning_rate': 0.00045723883170346055, 'batch_size': 8, 'optimizer': 'Adam', 'activation': 'selu', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 27, 'new_fc_2': 27, 'new_fc_3': 1, 'new_fc_4': 9, 'new_fc_5': 28, 'new_fc_6': 30, 'new_fc_7': 11, 'new_fc_8': 32, 'new_fc_9': 18, 'new_fc_10': 26}
{'num_neurons': 4, 'unit_c1': 2, 'unit_c2': 3, 'dr_f': 0.038944493290010235, 'learning_rate': 0.0003453614619634365, 'batch_size': 16, 'optimizer': 'Adagrad', 'activation': 'elu', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 6, 'new_fc_2': 19, 'new_fc_3': 30, 'new_fc_4': 20, 'new_fc_5': 31, 'new_fc_6': 20, 'new_fc_7': 28, 'new_fc_8': 25, 'new_fc_9': 9, 'new_fc_10': 29}
{'num_neurons': 16, 'unit_c1': 4, 'unit_c2': 4, 'dr_f': 0.39498994795626374, 'learning_rate': 0.0002613031353212068, 'batch_size': 8, 'optimizer': 'Adamax', 'activation': 'relu', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 27, 'new_fc_2': 29, 'new_fc_3': 31, 'new_fc_4': 2, 'new_fc_5': 25, 'new_fc_6': 18, 'new_fc_7': 12, 'new_fc_8': 30, 'new_fc_9': 5, 'new_fc_10': 24}
{'num_neurons': 8, 'unit_c1': 1, 'unit_c2': 5, 'dr_f': 0.400835116473, 'learning_rate': 0.000419214604, 'batch_size': 32, 'optimizer': 'Adamax', 'activation': 'swish', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 30, 'new_fc_2': 27, 'new_fc_3': 12, 'new_fc_4': 28, 'new_fc_5': 7, 'new_fc_6': 0, 'new_fc_7': 24, 'new_fc_8': 29, 'new_fc_9': 24, 'new_fc_10': 8}
{'num_neurons': 32, 'unit_c1': 1, 'unit_c2': 2, 'dr_f': 0.06726371029377953, 'learning_rate': 0.00015301845046537783, 'batch_size': 64, 'optimizer': 'SGD', 'activation': 'selu', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 19, 'new_fc_2': 30, 'new_fc_3': 24, 'new_fc_4': 20, 'new_fc_5': 12, 'new_fc_6': 31, 'new_fc_7': 2, 'new_fc_8': 3, 'new_fc_9': 21, 'new_fc_10': 15}
{'num_neurons': 64, 'unit_c1': 1, 'unit_c2': 7, 'dr_f': 0.2526307299978131, 'learning_rate': 0.0008028609069814682, 'batch_size': 16, 'optimizer': 'SGD', 'activation': 'elu', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 22, 'new_fc_2': 22, 'new_fc_3': 9, 'new_fc_4': 4, 'new_fc_5': 20, 'new_fc_6': 21, 'new_fc_7': 28, 'new_fc_8': 14, 'new_fc_9': 32, 'new_fc_10': 15}
{'num_neurons': 64, 'unit_c1': 2, 'unit_c2': 4, 'dr_f': 0.24105131785711362, 'learning_rate': 0.00012369443967711686, 'batch_size': 8, 'optimizer': 'SGD', 'activation': 'selu', 'data_augmentation': False, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 17, 'new_fc_2': 20, 'new_fc_3': 18, 'new_fc_4': 5, 'new_fc_5': 2, 'new_fc_6': 28, 'new_fc_7': 5, 'new_fc_8': 20, 'new_fc_9': 0, 'new_fc_10': 17}
{'num_neurons': 4, 'unit_c1': 3, 'unit_c2': 2, 'dr_f': 0.06053866998513952, 'learning_rate': 0.0004042500599205534, 'batch_size': 8, 'optimizer': 'SGD', 'activation': 'selu', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 18, 'new_fc_2': 20, 'new_fc_3': 17, 'new_fc_4': 11, 'new_fc_5': 20, 'new_fc_6': 2, 'new_fc_7': 18, 'new_fc_8': 6, 'new_fc_9': 27, 'new_fc_10': 3}
{'num_neurons': 64, 'unit_c1': 4, 'unit_c2': 8, 'dr_f': 0.2969240064467745, 'learning_rate': 0.0007996790148668158, 'batch_size': 16, 'optimizer': 'Adam', 'activation': 'relu', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 29, 'new_fc_2': 0, 'new_fc_3': 3, 'new_fc_4': 17, 'new_fc_5': 24, 'new_fc_6': 20, 'new_fc_7': 23, 'new_fc_8': 4, 'new_fc_9': 8, 'new_fc_10': 20}
{'num_neurons': 16, 'unit_c1': 2, 'unit_c2': 5, 'dr_f': 0.447107129234, 'learning_rate': 0.000394263418, 'batch_size': 32, 'optimizer': 'Adam', 'activation': 'elu', 'data_augmentation': False, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 32, 'new_fc_2': 19, 'new_fc_3': 7, 'new_fc_4': 20, 'new_fc_5': 32, 'new_fc_6': 6, 'new_fc_7': 1, 'new_fc_8': 8, 'new_fc_9': 7, 'new_fc_10': 14}
{'num_neurons': 32, 'unit_c1': 2, 'unit_c2': 1, 'dr_f': 0.472865470134, 'learning_rate': 0.000304087671, 'batch_size': 16, 'optimizer': 'Adam', 'activation': 'elu', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 15, 'new_fc_2': 1, 'new_fc_3': 7, 'new_fc_4': 26, 'new_fc_5': 27, 'new_fc_6': 2, 'new_fc_7': 19, 'new_fc_8': 20, 'new_fc_9': 25, 'new_fc_10': 12}
{'num_neurons': 64, 'unit_c1': 4, 'unit_c2': 7, 'dr_f': 0.28700079242522303, 'learning_rate': 0.0007269992095572585, 'batch_size': 16, 'optimizer': 'Adamax', 'activation': 'selu', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 20, 'new_fc_2': 0, 'new_fc_3': 14, 'new_fc_4': 23, 'new_fc_5': 12, 'new_fc_6': 26, 'new_fc_7': 25, 'new_fc_8': 29, 'new_fc_9': 16, 'new_fc_10': 11}
{'num_neurons': 64, 'unit_c1': 4, 'unit_c2': 8, 'dr_f': 0.038300594778, 'learning_rate': 0.000267367545, 'batch_size': 32, 'optimizer': 'Adamax', 'activation': 'elu', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 18, 'new_fc_2': 22, 'new_fc_3': 21, 'new_fc_4': 26, 'new_fc_5': 31, 'new_fc_6': 29, 'new_fc_7': 3, 'new_fc_8': 23, 'new_fc_9': 32, 'new_fc_10': 17}
{'num_neurons': 64, 'unit_c1': 3, 'unit_c2': 8, 'dr_f': 0.0755878427929238, 'learning_rate': 0.0009085307886636255, 'batch_size': 8, 'optimizer': 'Adadelta', 'activation': 'selu', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 25, 'new_fc_2': 20, 'new_fc_3': 7, 'new_fc_4': 26, 'new_fc_5': 6, 'new_fc_6': 31, 'new_fc_7': 7, 'new_fc_8': 18, 'new_fc_9': 2, 'new_fc_10': 19}
{'num_neurons': 4, 'unit_c1': 2, 'unit_c2': 1, 'dr_f': 0.36750395563273663, 'learning_rate': 0.00012632925555958852, 'batch_size': 8, 'optimizer': 'Adamax', 'activation': 'relu', 'data_augmentation': False, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 32, 'new_fc_2': 25, 'new_fc_3': 1, 'new_fc_4': 10, 'new_fc_5': 4, 'new_fc_6': 0, 'new_fc_7': 10, 'new_fc_8': 16, 'new_fc_9': 0, 'new_fc_10': 2}
{'num_neurons': 8, 'unit_c1': 3, 'unit_c2': 6, 'dr_f': 0.07733705466188878, 'learning_rate': 0.0009810318584401974, 'batch_size': 32, 'optimizer': 'SGD', 'activation': 'relu', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 10, 'new_fc_2': 15, 'new_fc_3': 6, 'new_fc_4': 17, 'new_fc_5': 12, 'new_fc_6': 11, 'new_fc_7': 21, 'new_fc_8': 31, 'new_fc_9': 27, 'new_fc_10': 0}
{'num_neurons': 4, 'unit_c1': 2, 'unit_c2': 3, 'dr_f': 0.038944493290010235, 'learning_rate': 0.0003453614619634365, 'batch_size': 16, 'optimizer': 'Adagrad', 'activation': 'elu', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 6, 'new_fc_2': 19, 'new_fc_3': 30, 'new_fc_4': 20, 'new_fc_5': 31, 'new_fc_6': 20, 'new_fc_7': 28, 'new_fc_8': 25, 'new_fc_9': 9, 'new_fc_10': 29}
{'num_neurons': 32, 'unit_c1': 1, 'unit_c2': 5, 'dr_f': 0.238105035286, 'learning_rate': 0.000441195258, 'batch_size': 64, 'optimizer': 'SGD', 'activation': 'relu', 'data_augmentation': False, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 21, 'new_fc_2': 1, 'new_fc_3': 22, 'new_fc_4': 19, 'new_fc_5': 14, 'new_fc_6': 29, 'new_fc_7': 32, 'new_fc_8': 8, 'new_fc_9': 27, 'new_fc_10': 12}
{'num_neurons': 16, 'unit_c1': 2, 'unit_c2': 1, 'dr_f': 0.430208681875, 'learning_rate': 0.000852350906, 'batch_size': 32, 'optimizer': 'Adam', 'activation': 'relu', 'data_augmentation': False, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 7, 'new_fc_2': 5, 'new_fc_3': 15, 'new_fc_4': 7, 'new_fc_5': 27, 'new_fc_6': 2, 'new_fc_7': 11, 'new_fc_8': 6, 'new_fc_9': 30, 'new_fc_10': 30}
{'num_neurons': 8, 'unit_c1': 4, 'unit_c2': 1, 'dr_f': 0.115650021536, 'learning_rate': 0.000939070623, 'batch_size': 8, 'optimizer': 'Adam', 'activation': 'selu', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 11, 'new_fc_2': 14, 'new_fc_3': 22, 'new_fc_4': 27, 'new_fc_5': 2, 'new_fc_6': 7, 'new_fc_7': 17, 'new_fc_8': 23, 'new_fc_9': 9, 'new_fc_10': 5}
{'num_neurons': 32, 'unit_c1': 2, 'unit_c2': 5, 'dr_f': 0.2144391624, 'learning_rate': 0.000743914265, 'batch_size': 64, 'optimizer': 'Adagrad', 'activation': 'selu', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 26, 'new_fc_2': 13, 'new_fc_3': 4, 'new_fc_4': 3, 'new_fc_5': 29, 'new_fc_6': 32, 'new_fc_7': 14, 'new_fc_8': 20, 'new_fc_9': 13, 'new_fc_10': 32}
{'num_neurons': 16, 'unit_c1': 4, 'unit_c2': 1, 'dr_f': 0.123357540861, 'learning_rate': 0.000197962834, 'batch_size': 32, 'optimizer': 'Adamax', 'activation': 'swish', 'data_augmentation': False, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 1, 'new_fc_2': 20, 'new_fc_3': 30, 'new_fc_4': 29, 'new_fc_5': 3, 'new_fc_6': 29, 'new_fc_7': 2, 'new_fc_8': 12, 'new_fc_9': 6, 'new_fc_10': 21}
{'num_neurons': 16, 'unit_c1': 3, 'unit_c2': 5, 'dr_f': 0.49899732462943613, 'learning_rate': 0.00025469723646049335, 'batch_size': 8, 'optimizer': 'SGD', 'activation': 'selu', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 20, 'new_fc_2': 10, 'new_fc_3': 5, 'new_fc_4': 4, 'new_fc_5': 2, 'new_fc_6': 17, 'new_fc_7': 24, 'new_fc_8': 17, 'new_fc_9': 26, 'new_fc_10': 4}
{'num_neurons': 64, 'unit_c1': 4, 'unit_c2': 7, 'dr_f': 0.361573006545858, 'learning_rate': 0.0007193681329777441, 'batch_size': 32, 'optimizer': 'Adagrad', 'activation': 'elu', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 31, 'new_fc_2': 6, 'new_fc_3': 13, 'new_fc_4': 15, 'new_fc_5': 20, 'new_fc_6': 27, 'new_fc_7': 19, 'new_fc_8': 10, 'new_fc_9': 15, 'new_fc_10': 28}
{'num_neurons': 64, 'unit_c1': 3, 'unit_c2': 4, 'dr_f': 0.439138700091, 'learning_rate': 0.000307959313, 'batch_size': 8, 'optimizer': 'Adagrad', 'activation': 'relu', 'data_augmentation': False, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 20, 'new_fc_2': 5, 'new_fc_3': 18, 'new_fc_4': 12, 'new_fc_5': 4, 'new_fc_6': 0, 'new_fc_7': 19, 'new_fc_8': 6, 'new_fc_9': 19, 'new_fc_10': 14}
{'num_neurons': 16, 'unit_c1': 2, 'unit_c2': 1, 'dr_f': 0.22833804012229508, 'learning_rate': 0.0004846443658614494, 'batch_size': 32, 'optimizer': 'Adadelta', 'activation': 'swish', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 21, 'new_fc_2': 9, 'new_fc_3': 26, 'new_fc_4': 23, 'new_fc_5': 10, 'new_fc_6': 11, 'new_fc_7': 14, 'new_fc_8': 31, 'new_fc_9': 31, 'new_fc_10': 11}
{'num_neurons': 8, 'unit_c1': 4, 'unit_c2': 2, 'dr_f': 0.318982612094, 'learning_rate': 0.000235050084, 'batch_size': 64, 'optimizer': 'Adam', 'activation': 'elu', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 30, 'new_fc_2': 10, 'new_fc_3': 13, 'new_fc_4': 9, 'new_fc_5': 14, 'new_fc_6': 16, 'new_fc_7': 0, 'new_fc_8': 3, 'new_fc_9': 30, 'new_fc_10': 20}
{'num_neurons': 4, 'unit_c1': 4, 'unit_c2': 4, 'dr_f': 0.388825444709, 'learning_rate': 0.000658329832, 'batch_size': 16, 'optimizer': 'SGD', 'activation': 'relu', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 27, 'new_fc_2': 32, 'new_fc_3': 32, 'new_fc_4': 27, 'new_fc_5': 21, 'new_fc_6': 1, 'new_fc_7': 29, 'new_fc_8': 25, 'new_fc_9': 7, 'new_fc_10': 16}
{'num_neurons': 16, 'unit_c1': 1, 'unit_c2': 1, 'dr_f': 0.4163731405316783, 'learning_rate': 0.000749483999159289, 'batch_size': 64, 'optimizer': 'Adam', 'activation': 'selu', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 30, 'new_fc_2': 6, 'new_fc_3': 17, 'new_fc_4': 29, 'new_fc_5': 28, 'new_fc_6': 2, 'new_fc_7': 15, 'new_fc_8': 4, 'new_fc_9': 24, 'new_fc_10': 12}
{'num_neurons': 32, 'unit_c1': 1, 'unit_c2': 2, 'dr_f': 0.067263710294, 'learning_rate': 0.00015301845, 'batch_size': 64, 'optimizer': 'SGD', 'activation': 'selu', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 19, 'new_fc_2': 30, 'new_fc_3': 24, 'new_fc_4': 20, 'new_fc_5': 12, 'new_fc_6': 31, 'new_fc_7': 2, 'new_fc_8': 3, 'new_fc_9': 21, 'new_fc_10': 15}
{'num_neurons': 64, 'unit_c1': 4, 'unit_c2': 1, 'dr_f': 0.25052106940528607, 'learning_rate': 0.000881738478160434, 'batch_size': 32, 'optimizer': 'SGD', 'activation': 'elu', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 14, 'new_fc_2': 23, 'new_fc_3': 8, 'new_fc_4': 22, 'new_fc_5': 3, 'new_fc_6': 27, 'new_fc_7': 27, 'new_fc_8': 2, 'new_fc_9': 3, 'new_fc_10': 13}
{'num_neurons': 64, 'unit_c1': 3, 'unit_c2': 7, 'dr_f': 0.4669829035361822, 'learning_rate': 0.0007410225641355117, 'batch_size': 32, 'optimizer': 'SGD', 'activation': 'relu', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': True, 'new_fc_1': 27, 'new_fc_2': 17, 'new_fc_3': 21, 'new_fc_4': 28, 'new_fc_5': 3, 'new_fc_6': 22, 'new_fc_7': 0, 'new_fc_8': 21, 'new_fc_9': 25, 'new_fc_10': 1}
{'num_neurons': 32, 'unit_c1': 4, 'unit_c2': 1, 'dr_f': 0.392599770662, 'learning_rate': 0.000564661755, 'batch_size': 32, 'optimizer': 'Adagrad', 'activation': 'swish', 'data_augmentation': False, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 25, 'new_fc_2': 23, 'new_fc_3': 15, 'new_fc_4': 20, 'new_fc_5': 5, 'new_fc_6': 8, 'new_fc_7': 23, 'new_fc_8': 12, 'new_fc_9': 20, 'new_fc_10': 2}
{'num_neurons': 64, 'unit_c1': 1, 'unit_c2': 2, 'dr_f': 0.211196492901, 'learning_rate': 0.000160186543, 'batch_size': 32, 'optimizer': 'Adamax', 'activation': 'relu', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 27, 'new_fc_2': 6, 'new_fc_3': 15, 'new_fc_4': 1, 'new_fc_5': 0, 'new_fc_6': 32, 'new_fc_7': 31, 'new_fc_8': 20, 'new_fc_9': 17, 'new_fc_10': 16}
{'num_neurons': 16, 'unit_c1': 4, 'unit_c2': 6, 'dr_f': 0.321190826258, 'learning_rate': 0.000506313859, 'batch_size': 64, 'optimizer': 'Adam', 'activation': 'swish', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 24, 'new_fc_2': 21, 'new_fc_3': 5, 'new_fc_4': 0, 'new_fc_5': 28, 'new_fc_6': 24, 'new_fc_7': 26, 'new_fc_8': 4, 'new_fc_9': 31, 'new_fc_10': 30}
{'num_neurons': 32, 'unit_c1': 2, 'unit_c2': 4, 'dr_f': 0.319997063373, 'learning_rate': 0.000518411834, 'batch_size': 32, 'optimizer': 'Adadelta', 'activation': 'selu', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': False, 'new_fc_1': 28, 'new_fc_2': 20, 'new_fc_3': 4, 'new_fc_4': 28, 'new_fc_5': 14, 'new_fc_6': 5, 'new_fc_7': 30, 'new_fc_8': 29, 'new_fc_9': 27, 'new_fc_10': 11}
{'num_neurons': 16, 'unit_c1': 2, 'unit_c2': 1, 'dr_f': 0.228338040122, 'learning_rate': 0.000484644366, 'batch_size': 32, 'optimizer': 'Adadelta', 'activation': 'swish', 'data_augmentation': True, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 21, 'new_fc_2': 9, 'new_fc_3': 26, 'new_fc_4': 23, 'new_fc_5': 10, 'new_fc_6': 11, 'new_fc_7': 14, 'new_fc_8': 31, 'new_fc_9': 31, 'new_fc_10': 11}
{'num_neurons': 32, 'unit_c1': 4, 'unit_c2': 4, 'dr_f': 0.490322357778, 'learning_rate': 0.000252197112, 'batch_size': 8, 'optimizer': 'Adam', 'activation': 'elu', 'data_augmentation': True, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 31, 'new_fc_2': 28, 'new_fc_3': 1, 'new_fc_4': 24, 'new_fc_5': 21, 'new_fc_6': 28, 'new_fc_7': 20, 'new_fc_8': 10, 'new_fc_9': 10, 'new_fc_10': 15}
{'num_neurons': 64, 'unit_c1': 3, 'unit_c2': 3, 'dr_f': 0.28670909329087946, 'learning_rate': 0.0006023583883386939, 'batch_size': 8, 'optimizer': 'Adagrad', 'activation': 'relu', 'data_augmentation': False, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 21, 'new_fc_2': 16, 'new_fc_3': 19, 'new_fc_4': 16, 'new_fc_5': 2, 'new_fc_6': 27, 'new_fc_7': 20, 'new_fc_8': 13, 'new_fc_9': 0, 'new_fc_10': 0}
{'num_neurons': 4, 'unit_c1': 4, 'unit_c2': 8, 'dr_f': 0.23491154457739608, 'learning_rate': 0.0006106512579214992, 'batch_size': 16, 'optimizer': 'Adadelta', 'activation': 'selu', 'data_augmentation': False, 'reg_l2': False, 'skip_connection': False, 'new_fc_1': 23, 'new_fc_2': 12, 'new_fc_3': 17, 'new_fc_4': 27, 'new_fc_5': 14, 'new_fc_6': 0, 'new_fc_7': 20, 'new_fc_8': 17, 'new_fc_9': 10, 'new_fc_10': 15}
{'num_neurons': 16, 'unit_c1': 1, 'unit_c2': 1, 'dr_f': 0.4163731405316783, 'learning_rate': 0.000749483999159289, 'batch_size': 64, 'optimizer': 'Adam', 'activation': 'selu', 'data_augmentation': False, 'reg_l2': True, 'skip_connection': True, 'new_fc_1': 30, 'new_fc_2': 6, 'new_fc_3': 17, 'new_fc_4': 29, 'new_fc_5': 28, 'new_fc_6': 2, 'new_fc_7': 15, 'new_fc_8': 4, 'new_fc_9': 24, 'new_fc_10': 12}
